marker,chr,cM
18_69852111,18,38.3201851338329
18_69858683,18,38.3401851338329
18_69873315,18,38.3601851338329
18_69904628,18,38.3801851338329
18_69949548,18,38.4001851338329
18_69977785,18,38.4201851338329
18_70006022,18,38.4401851338329
18_70028053,18,38.4601851338329
18_70033737,18,38.4801851338329
18_70039422,18,38.5001851338329
18_70045106,18,38.5201851338329
18_70052765,18,38.5401851338329
18_70053298,18,38.5601851338329
18_70053831,18,38.5801851338329
18_70082045,18,38.6001851338329
18_70113693,18,38.6201851338329
18_70119069,18,38.6401851338329
18_70124445,18,38.6601851338329
18_70130433,18,38.6801851338329
18_70160615,18,38.7001851338329
18_70190798,18,38.7201851338329
18_70220980,18,38.7401851338329
18_70260718,18,38.7601851338329
18_70351311,18,38.7801851338329
18_70358951,18,38.8001851338329
18_70362117,18,38.8201851338329
18_70365283,18,38.8401851338329
18_70368450,18,38.8601851338329
18_70371616,18,38.8801851338329
18_70374782,18,38.9001851338329
18_70381527,18,38.9201851338329
18_70388708,18,38.9401851338329
18_70391160,18,38.9601851338329
18_70393612,18,38.9801851338329
18_70396064,18,39.0001851338329
18_70398516,18,39.0201851338329
18_70543534,18,39.0401851338329
18_70556588,18,39.0601851338329
18_70569642,18,39.0801851338329
18_70684742,18,39.1001851338329
18_70688173,18,39.1201851338329
18_70690719,18,39.1401851338329
18_70693266,18,39.1601851338329
18_70695812,18,39.1801851338329
18_70698358,18,39.2001851338329
18_70700905,18,39.2201851338329
18_70703451,18,39.2401851338329
18_70705998,18,39.2601851338329
18_70709110,18,39.2801851338329
18_70716637,18,39.3001851338329
18_70724164,18,39.3201851338329
18_70896691,18,39.3401851338329
18_70929516,18,39.3601851338329
18_70931061,18,39.3801851338329
18_70932607,18,39.4001851338329
18_71365849,18,39.4201851338329
18_71488284,18,39.4401851338329
18_71610719,18,39.4601851338329
18_71748034,18,39.4801851338329
18_71753426,18,39.5001851338329
18_71758817,18,39.5201851338329
18_71835767,18,39.5401851338329
18_71837808,18,39.5601851338329
18_71839849,18,39.5801851338329
18_71955818,18,39.6001851338329
18_71957982,18,39.6201851338329
18_71960123,18,39.6401851338329
18_71962264,18,39.6601851338329
18_71964404,18,39.6801851338329
18_71966545,18,39.7001851338329
18_71968686,18,39.7201851338329
18_71970826,18,39.7401851338329
18_71972967,18,39.7601851338329
18_71975108,18,39.7801851338329
18_71995216,18,39.8001851338329
18_72022584,18,39.8201851338329
18_72100389,18,39.8401851338329
18_72113533,18,39.8601851338329
18_72126677,18,39.8801851338329
18_72525015,18,39.9001851338329
18_72645875,18,39.9201851338329
18_72670689,18,39.9401851338329
18_72676656,18,39.9601851338329
18_72682623,18,39.9801851338329
18_72765060,18,40.0001851338329
18_72855287,18,40.0201851338329
18_72856618,18,40.0401851338329
18_72857948,18,40.0601851338329
18_72859278,18,40.0801851338329
18_72860609,18,40.1001851338329
18_72861939,18,40.1201851338329
18_72863270,18,40.1401851338329
18_72864600,18,40.1601851338329
18_72865930,18,40.1801851338329
18_72880894,18,40.2001851338329
18_72985453,18,40.2201851338329
18_72985485,18,40.2401851338329
18_72985516,18,40.2601851338329
18_73084957,18,40.2801851338329
18_73120417,18,40.3001851338329
18_73155877,18,40.3201851338329
18_73190041,18,40.3401851338329
18_73194172,18,40.3601851338329
18_73197994,18,40.3801851338329
18_73201817,18,40.4001851338329
18_73205639,18,40.4201851338329
18_73209461,18,40.4401851338329
18_73213283,18,40.4601851338329
18_73217106,18,40.4801851338329
18_73220928,18,40.5001851338329
18_73228434,18,40.5201851338329
18_73241283,18,40.5401851338329
18_73261710,18,40.5601851338329
18_73297934,18,40.5801851338329
18_73334158,18,40.6001851338329
18_73370381,18,40.6201851338329
18_73431562,18,40.6401851338329
18_73442345,18,40.6601851338329
18_73447376,18,40.6801851338329
18_73452407,18,40.7001851338329
18_73511199,18,40.7201851338329
18_73518095,18,40.7401851338329
18_73524991,18,40.7601851338329
18_73531887,18,40.7801851338329
18_73538782,18,40.8001851338329
18_73545678,18,40.8201851338329
18_73552574,18,40.8401851338329
18_73617978,18,40.8601851338329
18_73699788,18,40.8801851338329
18_73702484,18,40.9001851338329
18_73705181,18,40.9201851338329
18_73707877,18,40.9401851338329
18_73710573,18,40.9601851338329
18_73713269,18,40.9801851338329
18_73866107,18,41.0001851338329
18_73877923,18,41.0201851338329
18_73889740,18,41.0401851338329
18_73926926,18,41.0601851338329
18_73943116,18,41.0801851338329
18_73957517,18,41.1001851338329
18_73959616,18,41.1201851338329
18_73961714,18,41.1401851338329
18_73963812,18,41.1601851338329
18_73965490,18,41.1801851338329
18_73966874,18,41.2001851338329
18_73968258,18,41.2201851338329
18_73974761,18,41.2401851338329
18_73988104,18,41.2601851338329
18_74001447,18,41.2801851338329
18_74014790,18,41.3001851338329
18_74059871,18,41.3201851338329
18_74133244,18,41.3401851338329
18_74201925,18,41.3601851338329
18_74202446,18,41.3801851338329
18_74202968,18,41.4001851338329
18_74309608,18,41.4201851338329
18_74427834,18,41.4401851338329
18_74436148,18,41.4601851338329
18_74441131,18,41.4801851338329
18_74446114,18,41.5001851338329
18_74451097,18,41.5201851338329
18_74456080,18,41.5401851338329
18_74461063,18,41.5601851338329
18_74466046,18,41.5801851338329
18_74471029,18,41.6001851338329
18_74476930,18,41.6201851338329
18_74478267,18,41.6401851338329
18_74479604,18,41.6601851338329
18_74480941,18,41.6801851338329
18_74483328,18,41.7001851338329
18_74490679,18,41.7201851338329
18_74505418,18,41.7401851338329
18_74508095,18,41.7601851338329
18_74510772,18,41.7801851338329
18_74513449,18,41.8001851338329
18_74520043,18,41.8201851338329
18_74527652,18,41.8401851338329
18_74531696,18,41.8601851338329
18_74535740,18,41.8801851338329
18_74539783,18,41.9001851338329
18_74544927,18,41.9201851338329
18_74596741,18,41.9401851338329
18_74656975,18,41.9601851338329
18_74823823,18,41.9801851338329
18_74826423,18,42.0001851338329
18_74829022,18,42.0201851338329
18_74852277,18,42.0401851338329
18_74856808,18,42.0601851338329
18_74861339,18,42.0801851338329
18_74865870,18,42.1001851338329
18_74989792,18,42.1201851338329
18_74996808,18,42.1401851338329
18_75003825,18,42.1601851338329
18_75140066,18,42.1801851338329
18_75432558,18,42.2001851338329
18_75438359,18,42.2201851338329
18_75439357,18,42.2401851338329
18_75439758,18,42.2601851338329
18_75440158,18,42.2801851338329
18_75440559,18,42.3001851338329
18_75440959,18,42.3201851338329
18_75441360,18,42.3401851338329
18_75441760,18,42.3601851338329
18_75442161,18,42.3801851338329
18_75442561,18,42.4001851338329
18_75442962,18,42.4201851338329
18_75443362,18,42.4401851338329
18_75443762,18,42.4601851338329
18_75444163,18,42.4801851338329
18_75444563,18,42.5001851338329
18_75444964,18,42.5201851338329
18_75445612,18,42.5401851338329
18_75447450,18,42.5601851338329
18_75475846,18,42.5801851338329
18_75480226,18,42.6001851338329
18_75484607,18,42.6201851338329
18_75579602,18,42.6401851338329
18_75763760,18,42.6601851338329
18_75848490,18,42.6801851338329
18_75849054,18,42.7001851338329
18_75849619,18,42.7201851338329
18_75850184,18,42.7401851338329
18_75850749,18,42.7601851338329
18_75851314,18,42.7801851338329
18_75851878,18,42.8001851338329
18_75852443,18,42.8201851338329
18_75853008,18,42.8401851338329
18_75853573,18,42.8601851338329
18_75854138,18,42.8801851338329
18_75854703,18,42.9001851338329
18_75855267,18,42.9201851338329
18_75855832,18,42.9401851338329
18_75856397,18,42.9601851338329
18_75856962,18,42.9801851338329
18_75857527,18,43.0001851338329
18_75858092,18,43.0201851338329
18_75858656,18,43.0401851338329
18_75859221,18,43.0601851338329
18_75859786,18,43.0801851338329
18_75860351,18,43.1001851338329
18_75860916,18,43.1201851338329
18_75861481,18,43.1401851338329
18_75862045,18,43.1601851338329
18_75862610,18,43.1801851338329
18_75863175,18,43.2001851338329
18_75863740,18,43.2201851338329
18_75864305,18,43.2401851338329
18_75865796,18,43.2601851338329
18_75867845,18,43.2801851338329
18_75869894,18,43.3001851338329
18_75871943,18,43.3201851338329
18_75917321,18,43.3401851338329
18_75927777,18,43.3601851338329
18_75938232,18,43.3801851338329
18_75950910,18,43.4001851338329
18_75953513,18,43.4201851338329
18_75956117,18,43.4401851338329
18_75958721,18,43.4601851338329
18_76056944,18,43.4801851338329
18_76068651,18,43.5001851338329
18_76076075,18,43.5201851338329
18_76080460,18,43.5401851338329
18_76084846,18,43.5601851338329
18_76090557,18,43.5801851338329
18_76333093,18,43.6001851338329
18_76342192,18,43.6201851338329
18_76348819,18,43.6401851338329
18_76351705,18,43.6601851338329
18_76354591,18,43.6801851338329
18_76357477,18,43.7001851338329
18_76360363,18,43.7201851338329
18_76409447,18,43.7401851338329
18_76412889,18,43.7601851338329
18_76416330,18,43.7801851338329
18_76540652,18,43.8001851338329
18_76546812,18,43.8201851338329
18_76552973,18,43.8401851338329
18_76725310,18,43.8601851338329
18_76776070,18,43.8801851338329
18_76826830,18,43.9001851338329
18_77116576,18,43.9201851338329
18_77213244,18,43.9401851338329
18_77295864,18,43.9601851338329
18_77299959,18,43.9801851338329
18_77304054,18,44.0001851338329
18_77308149,18,44.0201851338329
18_77312245,18,44.0401851338329
18_77316340,18,44.0601851338329
18_77326132,18,44.0801851338329
18_77345324,18,44.1001851338329
18_77370166,18,44.1201851338329
18_77397997,18,44.1401851338329
18_77586126,18,44.1601851338329
18_77600275,18,44.1801851338329
18_77605293,18,44.2001851338329
18_77609958,18,44.2201851338329
18_77614622,18,44.2401851338329
18_77619287,18,44.2601851338329
18_77623951,18,44.2801851338329
18_77638698,18,44.3001851338329
18_77668774,18,44.3201851338329
18_77696650,18,44.3401851338329
18_77704614,18,44.3601851338329
18_77712579,18,44.3801851338329
18_77720544,18,44.4001851338329
18_77728508,18,44.4201851338329
18_77736473,18,44.4401851338329
18_77743188,18,44.4601851338329
18_77748169,18,44.4801851338329
18_77753151,18,44.5001851338329
18_77758132,18,44.5201851338329
18_77764776,18,44.5401851338329
18_77773998,18,44.5601851338329
18_78157535,18,44.5801851338329
18_78169587,18,44.6001851338329
18_78181640,18,44.6201851338329
18_78195167,18,44.6401851338329
18_78195552,18,44.6601851338329
18_78195938,18,44.6801851338329
18_78217497,18,44.7001851338329
18_78268780,18,44.7201851338329
18_78275409,18,44.7401851338329
18_78282038,18,44.7601851338329
18_78646545,18,44.7801851338329
18_78659381,18,44.8001851338329
18_78672216,18,44.8201851338329
18_78685052,18,44.8401851338329
18_78697887,18,44.8601851338329
18_78710130,18,44.8801851338329
18_78711176,18,44.9001851338329
18_78711871,18,44.9201851338329
18_78712566,18,44.9401851338329
18_78713260,18,44.9601851338329
18_78713955,18,44.9801851338329
18_78714650,18,45.0001851338329
18_78715344,18,45.0201851338329
18_78716039,18,45.0401851338329
18_78716734,18,45.0601851338329
18_78717428,18,45.0801851338329
18_78718123,18,45.1001851338329
18_78718818,18,45.1201851338329
18_78719512,18,45.1401851338329
18_78720425,18,45.1601851338329
18_78726194,18,45.1801851338329
18_78733330,18,45.2001851338329
18_78782456,18,45.2201851338329
18_78842078,18,45.2401851338329
18_78901700,18,45.2601851338329
18_79106060,18,45.2801851338329
18_79185034,18,45.3001851338329
18_79187024,18,45.3201851338329
18_79189014,18,45.3401851338329
18_79573334,18,45.3601851338329
18_79898178,18,45.3801851338329
18_79953483,18,45.4001851338329
18_80009533,18,45.4201851338329
18_80012506,18,45.4401851338329
18_80015273,18,45.4601851338329
18_80018040,18,45.4801851338329
18_80020807,18,45.5001851338329
18_80023574,18,45.5201851338329
18_80026341,18,45.5401851338329
18_80029108,18,45.5601851338329
18_80031876,18,45.5801851338329
18_80034463,18,45.6001851338329
18_80036406,18,45.6201851338329
18_80038349,18,45.6401851338329
18_80040292,18,45.6601851338329
18_80042235,18,45.6801851338329
18_80044178,18,45.7001851338329
18_80046120,18,45.7201851338329
18_80048063,18,45.7401851338329
18_80050006,18,45.7601851338329
18_80051949,18,45.7801851338329
18_80058763,18,45.8001851338329
18_80093138,18,45.8201851338329
18_80098959,18,45.8401851338329
18_80104779,18,45.8601851338329
18_80152713,18,45.8801851338329
18_80156646,18,45.9001851338329
18_80160579,18,45.9201851338329
18_80164512,18,45.9401851338329
18_80168445,18,45.9601851338329
18_80172378,18,45.9801851338329
18_80191810,18,46.0001851338329
18_80217155,18,46.0201851338329
18_80242500,18,46.0401851338329
18_80335172,18,46.0601851338329
18_80454365,18,46.0801851338329
18_80462090,18,46.1001851338329
18_80469815,18,46.1201851338329
18_80477541,18,46.1401851338329
18_80497078,18,46.1601851338329
18_80523173,18,46.1801851338329
18_80528568,18,46.2001851338329
18_80533963,18,46.2201851338329
18_80539332,18,46.2401851338329
18_80540469,18,46.2601851338329
18_80541606,18,46.2801851338329
18_80542829,18,46.3001851338329
18_80544087,18,46.3201851338329
18_80544872,18,46.3401851338329
18_80545657,18,46.3601851338329
18_80546442,18,46.3801851338329
18_80547227,18,46.4001851338329
18_80549006,18,46.4201851338329
18_80615219,18,46.4401851338329
18_80635116,18,46.4601851338329
18_80646859,18,46.4801851338329
18_80650891,18,46.5001851338329
18_80654922,18,46.5201851338329
18_80658954,18,46.5401851338329
18_80674634,18,46.5601851338329
18_80712093,18,46.5801851338329
18_80728247,18,46.6001851338329
18_80744401,18,46.6201851338329
18_80915897,18,46.6401851338329
18_81089662,18,46.6601851338329
18_81090527,18,46.6801851338329
18_81091393,18,46.7001851338329
18_81181737,18,46.7201851338329
18_81206661,18,46.7401851338329
18_81209190,18,46.7601851338329
18_81210240,18,46.7801851338329
18_81211290,18,46.8001851338329
18_81212341,18,46.8201851338329
18_81213422,18,46.8401851338329
18_81236111,18,46.8601851338329
18_81248732,18,46.8801851338329
18_81255418,18,46.9001851338329
18_81262104,18,46.9201851338329
18_81281340,18,46.9401851338329
18_81327205,18,46.9601851338329
18_81373070,18,46.9801851338329
18_81411227,18,47.0001851338329
18_81449124,18,47.0201851338329
18_81453420,18,47.0401851338329
18_81454430,18,47.0601851338329
18_81455440,18,47.0801851338329
18_81465903,18,47.1001851338329
18_81469909,18,47.1201851338329
18_81473914,18,47.1401851338329
18_81477886,18,47.1601851338329
18_81481525,18,47.1801851338329
18_81485164,18,47.2001851338329
18_81488270,18,47.2201851338329
18_81489456,18,47.2401851338329
18_81490705,18,47.2601851338329
18_81492318,18,47.2801851338329
18_81493931,18,47.3001851338329
18_81495544,18,47.3201851338329
18_81497157,18,47.3401851338329
18_81498770,18,47.3601851338329
18_81501269,18,47.3801851338329
18_81506889,18,47.4001851338329
18_81514032,18,47.4201851338329
18_81518901,18,47.4401851338329
18_81520262,18,47.4601851338329
18_81521623,18,47.4801851338329
18_81522983,18,47.5001851338329
18_81524344,18,47.5201851338329
18_81525705,18,47.5401851338329
18_81527066,18,47.5601851338329
18_81528426,18,47.5801851338329
18_81529787,18,47.6001851338329
18_81531148,18,47.6201851338329
18_81532509,18,47.6401851338329
18_81533869,18,47.6601851338329
18_81535230,18,47.6801851338329
18_81536591,18,47.7001851338329
18_81538666,18,47.7201851338329
18_81542459,18,47.7401851338329
18_81552595,18,47.7601851338329
18_81564197,18,47.7801851338329
18_81575798,18,47.8001851338329
18_81585249,18,47.8201851338329
18_81594184,18,47.8401851338329
18_81603120,18,47.8601851338329
18_81611849,18,47.8801851338329
18_81620482,18,47.9001851338329
18_81629114,18,47.9201851338329
18_81637747,18,47.9401851338329
18_81646308,18,47.9601851338329
18_81654620,18,47.9801851338329
18_81662933,18,48.0001851338329
18_81671246,18,48.0201851338329
18_81679558,18,48.0401851338329
18_81687871,18,48.0601851338329
18_81696184,18,48.0801851338329
18_81704496,18,48.1001851338329
18_81712809,18,48.1201851338329
18_81727139,18,48.1401851338329
18_81747637,18,48.1601851338329
18_81755680,18,48.1801851338329
18_81763722,18,48.2001851338329
18_81771765,18,48.2201851338329
18_81779807,18,48.2401851338329
18_81790379,18,48.2601851338329
18_81811557,18,48.2801851338329
18_81832735,18,48.3001851338329
18_81853913,18,48.3201851338329
18_81875090,18,48.3401851338329
18_81889353,18,48.3601851338329
18_81901266,18,48.3801851338329
18_81913178,18,48.4001851338329
18_81925091,18,48.4201851338329
18_81939497,18,48.4401851338329
18_81959463,18,48.4601851338329
18_81959628,18,48.4801851338329
18_81959793,18,48.5001851338329
18_81969498,18,48.5201851338329
18_81987889,18,48.5401851338329
18_81998793,18,48.5601851338329
18_82009698,18,48.5801851338329
18_82020602,18,48.6001851338329
18_82031506,18,48.6201851338329
18_82042410,18,48.6401851338329
18_82056649,18,48.6601851338329
18_82078513,18,48.6801851338329
18_82101234,18,48.7001851338329
18_82125768,18,48.7201851338329
18_82153913,18,48.7401851338329
18_82204631,18,48.7601851338329
18_82255350,18,48.7801851338329
18_82292528,18,48.8001851338329
18_82300106,18,48.8201851338329
18_82307684,18,48.8401851338329
18_82315262,18,48.8601851338329
18_82322840,18,48.8801851338329
18_82330418,18,48.9001851338329
18_82337210,18,48.9201851338329
18_82339575,18,48.9401851338329
18_82341940,18,48.9601851338329
